Longitude,Latitude,Pixel,Scan
23.0757947,-84.6642767,9400,52100
23.0675144,-84.6645624,9500,52100
23.0592334,-84.6648479,9600,52100
23.0509517,-84.6651333,9700,52100
23.0426694,-84.6654187,9800,52100
23.0343864,-84.6657039,9900,52100
23.0261028,-84.6659889,10000,52100
23.0178184,-84.6662739,10100,52100
23.0095334,-84.6665588,10200,52100
23.0012477,-84.6668435,10300,52100
22.9929614,-84.6671282,10400,52100
22.9846743,-84.6674127,10500,52100
22.9763866,-84.6676971,10600,52100
22.9680983,-84.6679814,10700,52100
22.9598092,-84.6682656,10800,52100
22.9515195,-84.6685496,10900,52100
22.9432291,-84.6688336,11000,52100
22.934938,-84.6691174,11100,52100
22.9266463,-84.6694012,11200,52100
22.9183539,-84.6696848,11300,52100
22.9100608,-84.6699683,11400,52100
22.901767,-84.6702517,11500,52100
22.8934726,-84.670535,11600,52100
22.8851775,-84.6708181,11700,52100
22.8768818,-84.6711012,11800,52100
22.8685853,-84.6713841,11900,52100
22.8603712,-84.6716641,11999,52100
23.8477441,-84.6361488,0,52200
23.8395288,-84.636445,100,52200
23.8313127,-84.636741,200,52200
23.823096,-84.637037,300,52200
23.8148786,-84.6373329,400,52200
23.8066606,-84.6376286,500,52200
23.7984418,-84.6379242,600,52200
23.7902224,-84.6382198,700,52200
23.7820022,-84.6385152,800,52200
23.7737814,-84.6388104,900,52200
23.7655599,-84.6391056,1000,52200
23.7573377,-84.6394007,1100,52200
23.7491149,-84.6396957,1200,52200
23.7408913,-84.6399905,1300,52200
23.7326671,-84.6402852,1400,52200
23.7244421,-84.6405798,1500,52200
23.7162165,-84.6408743,1600,52200
23.7079902,-84.6411687,1700,52200
23.6997633,-84.641463,1800,52200
23.6915356,-84.6417572,1900,52200
23.6833073,-84.6420512,2000,52200
23.6750782,-84.6423452,2100,52200
23.6668485,-84.642639,2200,52200
23.6586181,-84.6429327,2300,52200
23.650387,-84.6432263,2400,52200
23.6421553,-84.6435198,2500,52200
23.6339228,-84.6438132,2600,52200
23.6256897,-84.6441065,2700,52200
23.6174559,-84.6443996,2800,52200
23.6092214,-84.6446927,2900,52200
23.6009862,-84.6449856,3000,52200
23.5927504,-84.6452784,3100,52200
23.5845138,-84.6455711,3200,52200
23.5762766,-84.6458637,3300,52200
23.5680387,-84.6461562,3400,52200
23.5598001,-84.6464486,3500,52200
23.5515609,-84.6467408,3600,52200
23.5433209,-84.647033,3700,52200
23.5350803,-84.647325,3800,52200
23.526839,-84.6476169,3900,52200
23.518597,-84.6479087,4000,52200
23.5103543,-84.6482004,4100,52200
23.5021109,-84.648492,4200,52200
23.4938669,-84.6487835,4300,52200
23.4856222,-84.6490748,4400,52200
23.4773768,-84.6493661,4500,52200
23.4691307,-84.6496572,4600,52200
23.4608839,-84.6499482,4700,52200
23.4526365,-84.6502391,4800,52200
23.4443884,-84.6505299,4900,52200
23.4361396,-84.6508206,5000,52200
23.4278901,-84.6511112,5100,52200
23.4196399,-84.6514016,5200,52200
23.4113891,-84.651692,5300,52200
23.4031376,-84.6519822,5400,52200
23.3948854,-84.6522723,5500,52200
23.3866325,-84.6525623,5600,52200
23.378379,-84.6528522,5700,52200
23.3701247,-84.653142,5800,52200
23.3618698,-84.6534317,5900,52200
23.3536142,-84.6537212,6000,52200
23.345358,-84.6540107,6100,52200
23.337101,-84.6543,6200,52200
23.3288434,-84.6545892,6300,52200
23.3205851,-84.6548783,6400,52200
23.3123261,-84.6551673,6500,52200
23.3040664,-84.6554562,6600,52200
23.2958061,-84.655745,6700,52200
23.2875451,-84.6560336,6800,52200
23.2792834,-84.6563221,6900,52200
23.271021,-84.6566106,7000,52200
23.262758,-84.6568989,7100,52200
23.2544943,-84.6571871,7200,52200
23.2462298,-84.6574752,7300,52200
23.2379648,-84.6577632,7400,52200
23.229699,-84.658051,7500,52200
23.2214326,-84.6583388,7600,52200
23.2131655,-84.6586264,7700,52200
23.2048977,-84.6589139,7800,52200
23.1966292,-84.6592013,7900,52200
23.1883601,-84.6594886,8000,52200
23.1800903,-84.6597758,8100,52200
23.1718198,-84.6600629,8200,52200
23.1635486,-84.6603499,8300,52200
23.1552768,-84.6606367,8400,52200
23.1470043,-84.6609235,8500,52200
23.1387311,-84.6612101,8600,52200
23.1304572,-84.6614966,8700,52200
23.1221827,-84.661783,8800,52200
23.1139075,-84.6620693,8900,52200
23.1056316,-84.6623554,9000,52200
23.097355,-84.6626415,9100,52200
23.0890778,-84.6629274,9200,52200
23.0807999,-84.6632133,9300,52200
23.0725213,-84.663499,9400,52200
23.064242,-84.6637846,9500,52200
23.0559621,-84.6640701,9600,52200
23.0476815,-84.6643555,9700,52200
23.0394002,-84.6646407,9800,52200
23.0311183,-84.6649259,9900,52200
23.0228356,-84.6652109,10000,52200
23.0145524,-84.6654959,10100,52200
23.0062684,-84.6657807,10200,52200
22.9979837,-84.6660654,10300,52200
22.9896984,-84.66635,10400,52200
22.9814124,-84.6666345,10500,52200
22.9731258,-84.6669188,10600,52200
22.9648384,-84.6672031,10700,52200
22.9565504,-84.6674872,10800,52200
22.9482617,-84.6677713,10900,52200
22.9399724,-84.6680552,11000,52200
22.9316824,-84.668339,11100,52200
22.9233917,-84.6686227,11200,52200
22.9151003,-84.6689062,11300,52200
22.9068083,-84.6691897,11400,52200
22.8985156,-84.669473,11500,52200
22.8902222,-84.6697563,11600,52200
22.8819281,-84.6700394,11700,52200
22.8736334,-84.6703224,11800,52200
22.865338,-84.6706053,11900,52200
22.8571249,-84.6708853,11999,52200
23.8443757,-84.6353753,0,52300
23.8361614,-84.6356714,100,52300
23.8279464,-84.6359674,200,52300
23.8197307,-84.6362634,300,52300
23.8115143,-84.6365592,400,52300
23.8032973,-84.6368549,500,52300
23.7950795,-84.6371504,600,52300
23.7868611,-84.6374459,700,52300
23.7786419,-84.6377413,800,52300
23.7704221,-84.6380365,900,52300
23.7622016,-84.6383317,1000,52300
23.7539805,-84.6386267,1100,52300
23.7457586,-84.6389216,1200,52300
23.7375361,-84.6392164,1300,52300
23.7293128,-84.6395111,1400,52300
23.7210889,-84.6398056,1500,52300
23.7128643,-84.6401001,1600,52300
23.704639,-84.6403944,1700,52300
23.6964131,-84.6406887,1800,52300
23.6881864,-84.6409828,1900,52300
23.6799591,-84.6412768,2000,52300
23.6717311,-84.6415707,2100,52300
23.6635024,-84.6418645,2200,52300
23.655273,-84.6421582,2300,52300
23.6470429,-84.6424517,2400,52300
23.6388122,-84.6427452,2500,52300
23.6305807,-84.6430385,2600,52300
23.6223486,-84.6433317,2700,52300
23.6141158,-84.6436249,2800,52300
23.6058823,-84.6439179,2900,52300
23.5976482,-84.6442107,3000,52300
23.5894133,-84.6445035,3100,52300
23.5811778,-84.6447962,3200,52300
23.5729416,-84.6450887,3300,52300
23.5647047,-84.6453812,3400,52300
23.5564672,-84.6456735,3500,52300
23.5482289,-84.6459657,3600,52300
23.53999,-84.6462578,3700,52300
23.5317504,-84.6465498,3800,52300
23.5235101,-84.6468417,3900,52300
23.5152691,-84.6471334,4000,52300
23.5070274,-84.6474251,4100,52300
23.4987851,-84.6477166,4200,52300
23.4905421,-84.648008,4300,52300
23.4822984,-84.6482993,4400,52300
23.474054,-84.6485905,4500,52300
23.4658089,-84.6488816,4600,52300
23.4575632,-84.6491726,4700,52300
23.4493168,-84.6494635,4800,52300
23.4410697,-84.6497542,4900,52300
23.4328219,-84.6500448,5000,52300
23.4245735,-84.6503354,5100,52300
23.4163243,-84.6506258,5200,52300
23.4080745,-84.6509161,5300,52300
23.399824,-84.6512063,5400,52300
23.3915728,-84.6514963,5500,52300
23.383321,-84.6517863,5600,52300
23.3750685,-84.6520761,5700,52300
23.3668152,-84.6523659,5800,52300
23.3585614,-84.6526555,5900,52300
23.3503068,-84.652945,6000,52300
23.3420515,-84.6532344,6100,52300
23.3337956,-84.6535237,6200,52300
23.325539,-84.6538129,6300,52300
23.3172817,-84.6541019,6400,52300
23.3090238,-84.6543909,6500,52300
23.3007652,-84.6546797,6600,52300
23.2925058,-84.6549684,6700,52300
23.2842459,-84.655257,6800,52300
23.2759852,-84.6555455,6900,52300
23.2677239,-84.6558339,7000,52300
23.2594618,-84.6561222,7100,52300
23.2511991,-84.6564103,7200,52300
23.2429358,-84.6566984,7300,52300
23.2346717,-84.6569863,7400,52300
23.226407,-84.6572741,7500,52300
23.2181416,-84.6575618,7600,52300
23.2098755,-84.6578494,7700,52300
23.2016088,-84.6581369,7800,52300
23.1933413,-84.6584243,7900,52300
23.1850732,-84.6587115,8000,52300
23.1768045,-84.6589987,8100,52300
23.168535,-84.6592857,8200,52300
23.1602649,-84.6595726,8300,52300
23.1519941,-84.6598594,8400,52300
23.1437226,-84.6601461,8500,52300
23.1354504,-84.6604327,8600,52300
23.1271776,-84.6607192,8700,52300
23.1189041,-84.6610055,8800,52300
23.1106299,-84.6612917,8900,52300
23.1023551,-84.6615779,9000,52300
23.0940796,-84.6618639,9100,52300
23.0858034,-84.6621498,9200,52300
23.0775265,-84.6624356,9300,52300
23.0692489,-84.6627213,9400,52300
23.0609707,-84.6630068,9500,52300
23.0526918,-84.6632923,9600,52300
23.0444122,-84.6635776,9700,52300
23.036132,-84.6638628,9800,52300
23.0278511,-84.6641479,9900,52300
23.0195695,-84.6644329,10000,52300
23.0112872,-84.6647178,10100,52300
23.0030043,-84.6650026,10200,52300
22.9947207,-84.6652873,10300,52300
22.9864364,-84.6655718,10400,52300
22.9781515,-84.6658562,10500,52300
22.9698659,-84.6661406,10600,52300
22.9615796,-84.6664248,10700,52300
22.9532926,-84.6667089,10800,52300
22.945005,-84.6669928,10900,52300
22.9367167,-84.6672767,11000,52300
22.9284277,-84.6675605,11100,52300
22.920138,-84.6678441,11200,52300
22.9118477,-84.6681276,11300,52300
22.9035567,-84.6684111,11400,52300
22.8952651,-84.6686944,11500,52300
22.8869727,-84.6689776,11600,52300
22.8786797,-84.6692606,11700,52300
22.870386,-84.6695436,11800,52300
22.8620917,-84.6698265,11900,52300
22.8538796,-84.6701064,11999,52300
23.8410191,-84.6346012,0,52400
23.8328058,-84.6348973,100,52400
23.8245918,-84.6351932,200,52400
23.8163771,-84.6354891,300,52400
23.8081617,-84.6357849,400,52400
23.7999457,-84.6360805,500,52400
23.7917289,-84.6363761,600,52400
23.7835115,-84.6366715,700,52400
23.7752934,-84.6369668,800,52400
23.7670746,-84.637262,900,52400
23.7588551,-84.6375571,1000,52400
23.7506349,-84.6378521,1100,52400
23.7424141,-84.6381469,1200,52400
23.7341926,-84.6384417,1300,52400
23.7259703,-84.6387363,1400,52400
23.7177474,-84.6390309,1500,52400
23.7095238,-84.6393253,1600,52400
23.7012996,-84.6396196,1700,52400
23.6930746,-84.6399138,1800,52400
23.684849,-84.6402079,1900,52400
23.6766227,-84.6405018,2000,52400
23.6683957,-84.6407957,2100,52400
23.660168,-84.6410894,2200,52400
23.6519396,-84.641383,2300,52400
23.6437106,-84.6416766,2400,52400
23.6354808,-84.64197,2500,52400
23.6272504,-84.6422633,2600,52400
23.6190193,-84.6425564,2700,52400
23.6107875,-84.6428495,2800,52400
23.6025551,-84.6431425,2900,52400
23.5943219,-84.6434353,3000,52400
23.5860881,-84.643728,3100,52400
23.5778536,-84.6440206,3200,52400
23.5696184,-84.6443131,3300,52400
23.5613825,-84.6446055,3400,52400
23.553146,-84.6448978,3500,52400
23.5449087,-84.64519,3600,52400
23.5366708,-84.645482,3700,52400
23.5284322,-84.645774,3800,52400
23.520193,-84.6460658,3900,52400
23.511953,-84.6463575,4000,52400
23.5037124,-84.6466491,4100,52400
23.4954711,-84.6469406,4200,52400
23.4872291,-84.647232,4300,52400
23.4789864,-84.6475233,4400,52400
23.470743,-84.6478144,4500,52400
23.462499,-84.6481055,4600,52400
23.4542543,-84.6483964,4700,52400
23.4460089,-84.6486872,4800,52400
23.4377628,-84.6489779,4900,52400
23.4295161,-84.6492685,5000,52400
23.4212686,-84.649559,5100,52400
23.4130205,-84.6498493,5200,52400
23.4047717,-84.6501396,5300,52400
23.3965223,-84.6504297,5400,52400
23.3882721,-84.6507198,5500,52400
23.3800213,-84.6510097,5600,52400
23.3717698,-84.6512995,5700,52400
23.3635176,-84.6515892,5800,52400
23.3552647,-84.6518788,5900,52400
23.3470112,-84.6521682,6000,52400
23.338757,-84.6524576,6100,52400
23.3305021,-84.6527468,6200,52400
23.3222465,-84.6530359,6300,52400
23.3139903,-84.653325,6400,52400
23.3057333,-84.6536139,6500,52400
23.2974757,-84.6539026,6600,52400
23.2892175,-84.6541913,6700,52400
23.2809585,-84.6544799,6800,52400
23.2726989,-84.6547683,6900,52400
23.2644385,-84.6550567,7000,52400
23.2561776,-84.6553449,7100,52400
23.2479159,-84.655633,7200,52400
23.2396536,-84.655921,7300,52400
23.2313905,-84.6562089,7400,52400
23.2231269,-84.6564967,7500,52400
23.2148625,-84.6567843,7600,52400
23.2065974,-84.6570719,7700,52400
23.1983317,-84.6573593,7800,52400
23.1900653,-84.6576466,7900,52400
23.1817983,-84.6579339,8000,52400
23.1735305,-84.658221,8100,52400
23.1652621,-84.6585079,8200,52400
23.156993,-84.6587948,8300,52400
23.1487232,-84.6590816,8400,52400
23.1404528,-84.6593682,8500,52400
23.1321817,-84.6596548,8600,52400
23.1239099,-84.6599412,8700,52400
23.1156374,-84.6602275,8800,52400
23.1073643,-84.6605137,8900,52400
23.0990905,-84.6607998,9000,52400
23.090816,-84.6610857,9100,52400
23.0825408,-84.6613716,9200,52400
23.074265,-84.6616573,9300,52400
23.0659885,-84.661943,9400,52400
23.0577113,-84.6622285,9500,52400
23.0494334,-84.6625139,9600,52400
23.0411549,-84.6627992,9700,52400
23.0328757,-84.6630844,9800,52400
23.0245958,-84.6633694,9900,52400
23.0163153,-84.6636544,10000,52400
23.0080341,-84.6639392,10100,52400
22.9997522,-84.664224,10200,52400
22.9914696,-84.6645086,10300,52400
22.9831864,-84.6647931,10400,52400
22.9749025,-84.6650775,10500,52400
22.9666179,-84.6653617,10600,52400
22.9583326,-84.6656459,10700,52400
22.9500467,-84.66593,10800,52400
22.9417601,-84.6662139,10900,52400
22.9334729,-84.6664977,11000,52400
22.9251849,-84.6667814,11100,52400
22.9168963,-84.667065,11200,52400
22.9086071,-84.6673485,11300,52400
22.9003171,-84.6676319,11400,52400
22.8920265,-84.6679152,11500,52400
22.8837352,-84.6681983,11600,52400
22.8754432,-84.6684813,11700,52400
22.8671506,-84.6687643,11800,52400
22.8588573,-84.6690471,11900,52400
22.8506463,-84.6693269,11999,52400
23.8376652,-84.633827,0,52500
23.8294528,-84.634123,100,52500
23.8212398,-84.634419,200,52500
23.8130262,-84.6347148,300,52500
23.8048118,-84.6350105,400,52500
23.7965967,-84.6353061,500,52500
23.788381,-84.6356016,600,52500
23.7801646,-84.635897,700,52500
23.7719475,-84.6361923,800,52500
23.7637297,-84.6364874,900,52500
23.7555112,-84.6367825,1000,52500
23.7472921,-84.6370774,1100,52500
23.7390722,-84.6373722,1200,52500
23.7308517,-84.6376669,1300,52500
23.7226305,-84.6379615,1400,52500
23.7144086,-84.638256,1500,52500
23.706186,-84.6385504,1600,52500
23.6979628,-84.6388446,1700,52500
23.6897388,-84.6391388,1800,52500
23.6815142,-84.6394328,1900,52500
23.6732889,-84.6397267,2000,52500
23.6650629,-84.6400205,2100,52500
23.6568362,-84.6403142,2200,52500
23.6486089,-84.6406078,2300,52500
23.6403808,-84.6409013,2400,52500
23.6321521,-84.6411946,2500,52500
23.6239227,-84.6414879,2600,52500
23.6156926,-84.641781,2700,52500
23.6074619,-84.642074,2800,52500
23.5992304,-84.642367,2900,52500
23.5909983,-84.6426597,3000,52500
23.5827655,-84.6429524,3100,52500
23.574532,-84.643245,3200,52500
23.5662978,-84.6435375,3300,52500
23.558063,-84.6438298,3400,52500
23.5498275,-84.644122,3500,52500
23.5415912,-84.6444142,3600,52500
23.5333543,-84.6447062,3700,52500
23.5251168,-84.6449981,3800,52500
23.5168785,-84.6452899,3900,52500
23.5086396,-84.6455815,4000,52500
23.5004,-84.6458731,4100,52500
23.4921597,-84.6461645,4200,52500
23.4839187,-84.6464559,4300,52500
23.475677,-84.6467471,4400,52500
23.4674347,-84.6470382,4500,52500
23.4591917,-84.6473292,4600,52500
23.450948,-84.6476201,4700,52500
23.4427036,-84.6479109,4800,52500
23.4344586,-84.6482015,4900,52500
23.4262129,-84.6484921,5000,52500
23.4179664,-84.6487825,5100,52500
23.4097194,-84.6490728,5200,52500
23.4014716,-84.649363,5300,52500
23.3932231,-84.6496531,5400,52500
23.384974,-84.6499431,5500,52500
23.3767242,-84.650233,5600,52500
23.3684738,-84.6505227,5700,52500
23.3602226,-84.6508124,5800,52500
23.3519708,-84.6511019,5900,52500
23.3437182,-84.6513913,6000,52500
23.3354651,-84.6516806,6100,52500
23.3272112,-84.6519698,6200,52500
23.3189567,-84.6522589,6300,52500
23.3107014,-84.6525479,6400,52500
23.3024455,-84.6528368,6500,52500
23.294189,-84.6531255,6600,52500
23.2859317,-84.6534141,6700,52500
23.2776738,-84.6537026,6800,52500
23.2694152,-84.6539911,6900,52500
23.2611559,-84.6542793,7000,52500
23.2528959,-84.6545675,7100,52500
23.2446353,-84.6548556,7200,52500
23.236374,-84.6551436,7300,52500
23.228112,-84.6554314,7400,52500
23.2198494,-84.6557191,7500,52500
23.211586,-84.6560067,7600,52500
23.203322,-84.6562943,7700,52500
23.1950573,-84.6565816,7800,52500
23.186792,-84.6568689,7900,52500
23.1785259,-84.6571561,8000,52500
23.1702592,-84.6574431,8100,52500
23.1619918,-84.6577301,8200,52500
23.1537238,-84.6580169,8300,52500
23.1454551,-84.6583036,8400,52500
23.1371857,-84.6585902,8500,52500
23.1289156,-84.6588767,8600,52500
23.1206448,-84.6591631,8700,52500
23.1123734,-84.6594494,8800,52500
23.1041013,-84.6597355,8900,52500
23.0958285,-84.6600216,9000,52500
23.0875551,-84.6603075,9100,52500
23.0792809,-84.6605933,9200,52500
23.0710061,-84.660879,9300,52500
23.0627307,-84.6611646,9400,52500
23.0544545,-84.6614501,9500,52500
23.0461777,-84.6617354,9600,52500
23.0379002,-84.6620207,9700,52500
23.0296221,-84.6623058,9800,52500
23.0213432,-84.6625908,9900,52500
23.0130637,-84.6628757,10000,52500
23.0047836,-84.6631605,10100,52500
22.9965027,-84.6634452,10200,52500
22.9882212,-84.6637298,10300,52500
22.979939,-84.6640143,10400,52500
22.9716561,-84.6642986,10500,52500
22.9633726,-84.6645828,10600,52500
22.9550884,-84.664867,10700,52500
22.9468035,-84.665151,10800,52500
22.938518,-84.6654349,10900,52500
22.9302317,-84.6657186,11000,52500
22.9219449,-84.6660023,11100,52500
22.9136573,-84.6662859,11200,52500
22.9053691,-84.6665693,11300,52500
22.8970802,-84.6668526,11400,52500
22.8887906,-84.6671359,11500,52500
22.8805004,-84.667419,11600,52500
22.8722094,-84.667702,11700,52500
22.8639179,-84.6679848,11800,52500
22.8556256,-84.6682676,11900,52500
22.8474156,-84.6685474,11999,52500
23.8343198,-84.6330524,0,52600
23.8261085,-84.6333484,100,52600
23.8178965,-84.6336443,200,52600
23.8096838,-84.6339401,300,52600
23.8014705,-84.6342357,400,52600
23.7932564,-84.6345313,500,52600
23.7850417,-84.6348267,600,52600
23.7768263,-84.6351221,700,52600
23.7686102,-84.6354173,800,52600
23.7603934,-84.6357124,900,52600
23.752176,-84.6360074,1000,52600
23.7439578,-84.6363023,1100,52600
23.735739,-84.6365971,1200,52600
23.7275195,-84.6368917,1300,52600
23.7192993,-84.6371863,1400,52600
23.7110784,-84.6374807,1500,52600
23.7028568,-84.6377751,1600,52600
23.6946346,-84.6380693,1700,52600
23.6864117,-84.6383634,1800,52600
23.6781881,-84.6386574,1900,52600
23.6699638,-84.6389512,2000,52600
23.6617388,-84.639245,2100,52600
23.6535131,-84.6395387,2200,52600
23.6452868,-84.6398322,2300,52600
23.6370598,-84.6401256,2400,52600
23.6288321,-84.6404189,2500,52600
23.6206037,-84.6407121,2600,52600
23.6123746,-84.6410052,2700,52600
23.6041449,-84.6412982,2800,52600
23.5959145,-84.6415911,2900,52600
23.5876833,-84.6418838,3000,52600
23.5794516,-84.6421765,3100,52600
23.5712191,-84.642469,3200,52600
23.5629859,-84.6427614,3300,52600
23.5547521,-84.6430537,3400,52600
23.5465176,-84.6433459,3500,52600
23.5382824,-84.643638,3600,52600
23.5300465,-84.6439299,3700,52600
23.52181,-84.6442218,3800,52600
23.5135727,-84.6445135,3900,52600
23.5053348,-84.6448052,4000,52600
23.4970962,-84.6450967,4100,52600
23.4888569,-84.6453881,4200,52600
23.480617,-84.6456794,4300,52600
23.4723764,-84.6459705,4400,52600
23.464135,-84.6462616,4500,52600
23.4558931,-84.6465526,4600,52600
23.4476504,-84.6468434,4700,52600
23.439407,-84.6471341,4800,52600
23.431163,-84.6474247,4900,52600
23.4229183,-84.6477152,5000,52600
23.4146729,-84.6480056,5100,52600
23.4064269,-84.6482959,5200,52600
23.3981801,-84.6485861,5300,52600
23.3899327,-84.6488761,5400,52600
23.3816846,-84.6491661,5500,52600
23.3734358,-84.6494559,5600,52600
23.3651864,-84.6497456,5700,52600
23.3569363,-84.6500352,5800,52600
23.3486855,-84.6503247,5900,52600
23.340434,-84.6506141,6000,52600
23.3321818,-84.6509033,6100,52600
23.323929,-84.6511925,6200,52600
23.3156755,-84.6514815,6300,52600
23.3074213,-84.6517705,6400,52600
23.2991664,-84.6520593,6500,52600
23.2909109,-84.652348,6600,52600
23.2826546,-84.6526366,6700,52600
23.2743977,-84.652925,6800,52600
23.2661402,-84.6532134,6900,52600
23.2578819,-84.6535016,7000,52600
23.249623,-84.6537898,7100,52600
23.2413634,-84.6540778,7200,52600
23.2331031,-84.6543657,7300,52600
23.2248422,-84.6546535,7400,52600
23.2165805,-84.6549412,7500,52600
23.2083182,-84.6552288,7600,52600
23.2000553,-84.6555162,7700,52600
23.1917916,-84.6558036,7800,52600
23.1835273,-84.6560908,7900,52600
23.1752623,-84.6563779,8000,52600
23.1669966,-84.656665,8100,52600
23.1587303,-84.6569519,8200,52600
23.1504632,-84.6572386,8300,52600
23.1421956,-84.6575253,8400,52600
23.1339272,-84.6578119,8500,52600
23.1256581,-84.6580983,8600,52600
23.1173884,-84.6583846,8700,52600
23.109118,-84.6586709,8800,52600
23.100847,-84.658957,8900,52600
23.0925752,-84.659243,9000,52600
23.0843028,-84.6595289,9100,52600
23.0760297,-84.6598146,9200,52600
23.067756,-84.6601003,9300,52600
23.0594815,-84.6603858,9400,52600
23.0512064,-84.6606713,9500,52600
23.0429307,-84.6609566,9600,52600
23.0346542,-84.6612418,9700,52600
23.0263771,-84.6615269,9800,52600
23.0180993,-84.6618119,9900,52600
23.0098209,-84.6620967,10000,52600
23.0015417,-84.6623815,10100,52600
22.9932619,-84.6626661,10200,52600
22.9849814,-84.6629506,10300,52600
22.9767003,-84.6632351,10400,52600
22.9684185,-84.6635194,10500,52600
22.960136,-84.6638036,10600,52600
22.9518528,-84.6640876,10700,52600
22.943569,-84.6643716,10800,52600
22.9352845,-84.6646554,10900,52600
22.9269993,-84.6649392,11000,52600
22.9187135,-84.6652228,11100,52600
22.9104269,-84.6655063,11200,52600
22.9021398,-84.6657897,11300,52600
22.8938519,-84.666073,11400,52600
22.8855634,-84.6663562,11500,52600
22.8772742,-84.6666392,11600,52600
22.8689843,-84.6669222,11700,52600
22.8606938,-84.667205,11800,52600
22.8524026,-84.6674878,11900,52600
22.8441936,-84.6677675,11999,52600
23.830987,-84.6322772,0,52700
23.8227767,-84.6325732,100,52700
23.8145657,-84.632869,200,52700
23.8063541,-84.6331648,300,52700
23.7981417,-84.6334604,400,52700
23.7899287,-84.6337559,500,52700
23.781715,-84.6340513,600,52700
23.7735006,-84.6343466,700,52700
23.7652855,-84.6346418,800,52700
23.7570697,-84.6349369,900,52700
23.7488533,-84.6352318,1000,52700
23.7406361,-84.6355266,1100,52700
23.7324183,-84.6358214,1200,52700
23.7241998,-84.636116,1300,52700
23.7159806,-84.6364105,1400,52700
23.7077608,-84.6367049,1500,52700
23.6995402,-84.6369992,1600,52700
23.691319,-84.6372933,1700,52700
23.6830971,-84.6375874,1800,52700
23.6748745,-84.6378813,1900,52700
23.6666512,-84.6381752,2000,52700
23.6584272,-84.6384689,2100,52700
23.6502026,-84.6387625,2200,52700
23.6419773,-84.639056,2300,52700
23.6337513,-84.6393494,2400,52700
23.6255246,-84.6396426,2500,52700
23.6172972,-84.6399358,2600,52700
23.6090692,-84.6402288,2700,52700
23.6008404,-84.6405218,2800,52700
23.592611,-84.6408146,2900,52700
23.5843809,-84.6411073,3000,52700
23.5761502,-84.6413999,3100,52700
23.5679187,-84.6416924,3200,52700
23.5596866,-84.6419848,3300,52700
23.5514538,-84.642277,3400,52700
23.5432203,-84.6425692,3500,52700
23.5349861,-84.6428612,3600,52700
23.5267512,-84.6431531,3700,52700
23.5185157,-84.6434449,3800,52700
23.5102795,-84.6437366,3900,52700
23.5020426,-84.6440282,4000,52700
23.493805,-84.6443197,4100,52700
23.4855668,-84.644611,4200,52700
23.4773278,-84.6449023,4300,52700
23.4690882,-84.6451934,4400,52700
23.4608479,-84.6454844,4500,52700
23.452607,-84.6457753,4600,52700
23.4443653,-84.6460661,4700,52700
23.436123,-84.6463568,4800,52700
23.42788,-84.6466474,4900,52700
23.4196363,-84.6469378,5000,52700
23.411392,-84.6472282,5100,52700
23.4031469,-84.6475184,5200,52700
23.3949012,-84.6478085,5300,52700
23.3866548,-84.6480986,5400,52700
23.3784078,-84.6483884,5500,52700
23.37016,-84.6486782,5600,52700
23.3619116,-84.6489679,5700,52700
23.3536625,-84.6492575,5800,52700
23.3454127,-84.6495469,5900,52700
23.3371623,-84.6498362,6000,52700
23.3289111,-84.6501255,6100,52700
23.3206593,-84.6504146,6200,52700
23.3124068,-84.6507036,6300,52700
23.3041537,-84.6509924,6400,52700
23.2958998,-84.6512812,6500,52700
23.2876453,-84.6515699,6600,52700
23.2793901,-84.6518584,6700,52700
23.2711343,-84.6521468,6800,52700
23.2628777,-84.6524352,6900,52700
23.2546205,-84.6527234,7000,52700
23.2463626,-84.6530115,7100,52700
23.2381041,-84.6532994,7200,52700
23.2298448,-84.6535873,7300,52700
23.2215849,-84.6538751,7400,52700
23.2133243,-84.6541627,7500,52700
23.205063,-84.6544502,7600,52700
23.1968011,-84.6547376,7700,52700
23.1885385,-84.655025,7800,52700
23.1802752,-84.6553121,7900,52700
23.1720112,-84.6555992,8000,52700
23.1637466,-84.6558862,8100,52700
23.1554813,-84.656173,8200,52700
23.1472153,-84.6564598,8300,52700
23.1389486,-84.6567464,8400,52700
23.1306813,-84.6570329,8500,52700
23.1224133,-84.6573193,8600,52700
23.1141446,-84.6576056,8700,52700
23.1058753,-84.6578918,8800,52700
23.0976052,-84.6581779,8900,52700
23.0893345,-84.6584638,9000,52700
23.0810632,-84.6587497,9100,52700
23.0727911,-84.6590354,9200,52700
23.0645184,-84.659321,9300,52700
23.056245,-84.6596065,9400,52700
23.047971,-84.6598919,9500,52700
23.0396962,-84.6601772,9600,52700
23.0314208,-84.6604623,9700,52700
23.0231447,-84.6607474,9800,52700
23.014868,-84.6610323,9900,52700
23.0065906,-84.6613171,10000,52700
22.9983125,-84.6616018,10100,52700
22.9900337,-84.6618864,10200,52700
22.9817543,-84.6621709,10300,52700
22.9734742,-84.6624553,10400,52700
22.9651934,-84.6627396,10500,52700
22.956912,-84.6630237,10600,52700
22.9486298,-84.6633077,10700,52700
22.9403471,-84.6635917,10800,52700
22.9320636,-84.6638755,10900,52700
22.9237795,-84.6641592,11000,52700
22.9154947,-84.6644427,11100,52700
22.9072092,-84.6647262,11200,52700
22.8989231,-84.6650096,11300,52700
22.8906363,-84.6652928,11400,52700
